name
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
melisandre
davos
melisandre
davos
melisandre
davos
melisandre
davos
melisandre
davos
melisandre
davos
melisandre
melisandre
davos
melisandre
davos
melisandre
davos
melisandre
renly
catelyn stark
renly
catelyn stark
renly
catelyn stark
renly
renly
catelyn stark
renly
renly
brienne
soldier
soldier
catelyn stark
catelyn stark
man
man
brienne
catelyn stark
man
brienne
margaery tyrell
petyr baelish
loras
petyr baelish
loras
petyr baelish
margaery tyrell
loras
margaery tyrell
loras
petyr baelish
loras
margaery tyrell
loras
petyr baelish
loras
petyr baelish
margaery tyrell
margaery tyrell
petyr baelish
margaery tyrell
petyr baelish
margaery tyrell
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
lancel
tyrion lannister
tyrion lannister
lancel
bronn
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
man
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
girl
man
man
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
protester
crowd
protester
tyrion lannister
bronn
tyrion lannister
man
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
man
theon greyjoy
theon greyjoy
black lorren
theon greyjoy
black lorren
theon greyjoy
black lorren
theon greyjoy
yara greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
dagmer
theon greyjoy
dagmer
theon greyjoy
dagmer
theon greyjoy
dagmer
theon greyjoy
dagmer
theon greyjoy
dagmer
theon greyjoy
theon greyjoy
reginald
tywin lannister
amory
tywin lannister
reginald
tywin lannister
reginald
tywin lannister
tywin lannister
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
tywin lannister
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
jaqen hghar
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
jeor
jon snow
jeor
jon snow
jeor
jon snow
jeor
jon snow
jeor
sam
dolorous edd
man
sam
dolorous edd
sam
dolorous edd
jon snow
grenn
jon snow
dolorous edd
sam
grenn
sam
dolorous edd
jon snow
dolorous
haylene
tyrion lannister
haylene
haylene
tyrion lannister
bronn
haylene
bronn
haylene
tyrion lannister
bronn
haylene
bronn
tyrion lannister
haylene
bronn
haylene
bronn
tyrion lannister
daenerys targaryen
daenerys targaryen
daenerys targaryen
doreah
daenerys targaryen
irri
daenerys targaryen
doreah
irri
doreah
daenerys targaryen
irri
daenerys targaryen
doreah
irri
irri
woman
daenerys targaryen
woman
daenerys targaryen
daenerys targaryen
jorah mormont
kovarro
daenerys targaryen
kovarro
daenerys targaryen
kovarro
daenerys targaryen
daenerys targaryen
jorah mormont
daenerys targaryen
pyatt pree
pyatt pree
pyatt pree
xaro
daenerys targaryen
xaro
quaithe
jorah mormont
quaithe
jorah mormont
quaithe
brienne
catelyn stark
brienne
catelyn stark
brienne
catelyn stark
brienne
catelyn stark
catelyn stark
brienne
catelyn stark
brienne
catelyn stark
brienne
catelyn stark
catelyn stark
catelyn stark
brienne
catelyn stark
brienne
catelyn stark
brienne
catelyn stark
winterfell shepherd
bran stark
winterfell shepherd
bran stark
luwin
bran stark
hodor
rodrik
luwin
rodrik
bran stark
rodrik
luwin
bran stark
rodrik
bran stark
osha
bran stark
osha
bran stark
osha
bran stark
osha
bran stark
osha
bran stark
osha
osha
bran stark
osha
bran stark
osha
bran stark
osha
qhorin
jeor
qhorin
sam
jon snow
qhorin
jeor
qhorin
jon snow
qhorin
jeor
qhorin
jeor
qhorin
jon snow
qhorin
jon snow
qhorin
jeor
qhorin
sam
jeor
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
daenerys targaryen
xaro
xaro
daenerys targaryen
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
xaro
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
arya stark
gendry baratheon
arya stark
gendry baratheon
arya stark
gendry baratheon
arya stark
gold cloak
gold cloak
woman
gold cloak
theon greyjoy
bran stark
theon greyjoy
bran stark
theon greyjoy
bran stark
theon greyjoy
bran stark
theon greyjoy
theon greyjoy
theon greyjoy
bran stark
theon greyjoy
bran stark
theon greyjoy
bran stark
bran stark
theon greyjoy
bran stark
farlen
bran stark
theon greyjoy
bran stark
theon greyjoy
farlen
ironborn
theon greyjoy
luwin
theon greyjoy
luwin
osha
theon greyjoy
osha
theon greyjoy
osha
theon greyjoy
osha
theon greyjoy
osha
osha
theon greyjoy
black lorren
black lorren
theon greyjoy
rodrik
theon greyjoy
rodrik
theon greyjoy
rodrik
theon greyjoy
rodrik
theon greyjoy
rodrik
theon greyjoy
theon greyjoy
dagmer
theon greyjoy
dagmer
theon greyjoy
bran stark
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
dagmer
bran stark
rodrik
bran stark
rodrik
bran stark
theon greyjoy
bran stark
rodrik
bran stark
theon greyjoy
rodrik
bran stark
rickon
bran stark
jon snow
qhorin
jon snow
qhorin
jon snow
qhorin
jon snow
qhorin
jon snow
qhorin
jon snow
jon snow
qhorin
qhorin
jon snow
qhorin
jon snow
qhorin
tywin lannister
amory
tywin lannister
amory
tywin lannister
tywin lannister
tywin lannister
armory
tywin lannister
tywin lannister
guard
tywin lannister
tywin lannister
petyr baelish
tywin lannister
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
petyr baelish
petyr baelish
arya stark
petyr baelish
tywin lannister
petyr baelish
tywin lannister
tywin lannister
petyr baelish
tywin lannister
petyr baelish
tywin lannister
jon snow
qhorin
jon snow
qhorin
jon snow
ygritte
qhorin
ygritte
jon snow
ygritte
qhorin
ygritte
qhorin
ygritte
qhorin
ygritte
qhorin
qhorin
qhorin
ygritte
qhorin
ygritte
qhorin
jon snow
qhorin
ygritte
jon snow
ygritte
jon snow
ygritte
ygritte
ygritte
ygritte
ygritte
jon snow
ygritte
septon
cersei lannister
joffrey lannister
sansa stark
joffrey lannister
sansa stark
joffrey lannister
sansa stark
joffrey lannister
sansa stark
joffrey lannister
man
man
man
man
man
man
man
tyrion lannister
guard
woman
man
joffrey lannister
guard
guard
joffrey lannister
tyrion lannister
guard
man
joffrey lannister
sandor clegane
tyrion lannister
guard
guard
guard
meryn
guard
guard
guard
cuard
crowd
guard
man
joffrey lannister
tyrion lannister
joffrey lannister
tyrion lannister
joffrey lannister
tyrion lannister
joffrey lannister
tyrion lannister
joffrey lannister
tyrion lannister
joffrey lannister
tyrion lannister
man
man
tyrion lannister
meryn
man
sansa stark
man
sandor clegane
man
man
tyrion lannister
sandor clegane
tyrion lannister
sandor clegane
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
spice king
xaro
spice king
xaro
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
spice king
daenerys targaryen
daenerys targaryen
spice king
daenerys targaryen
spice king
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
tywin lannister
arya stark
tywin lannister
amory
arya stark
amory
arya stark
amory
arya stark
amory
arya stark
amory
amory
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
tywin lannister
soldier
soldier
quent
robb stark
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
talisa
robb stark
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
catelyn stark
robb stark
catelyn stark
talisa
catelyn stark
talisa
catelyn stark
talisa
robb stark
catelyn stark
robb stark
catelyn stark
robb stark
catelyn stark
catelyn stark
robb stark
roose bolton
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
ygritte
ygritte
ygritte
ygritte
jon snow
ygritte
ygritte
jon snow
jon snow
ygritte
jon snow
jon snow
ygritte
robb stark
roose
robb stark
roose
robb stark
roose
catelyn stark
robb stark
roose
robb stark
roose
catelyn stark
robb stark
roose
robb stark
theon greyjoy
osha
theon greyjoy
osha
theon greyjoy
osha
theon greyjoy
ahsa
theon greyjoy
osha
theon greyjoy
osha
osha
theon greyjoy
theon greyjoy
osha
theon greyjoy
osha
theon greyjoy
ahsa
theon greyjoy
sansa stark
shae
sansa stark
shae
sansa stark
shae
sansa stark
shae
sansa stark
shae
sansa stark
shae
guard
osha
guard
osha
daenerys targaryen
xaro
xaro
daenerys targaryen
theon greyjoy
black lorren
theon greyjoy
black lorren
theon greyjoy
man
dagmer
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
man
theon greyjoy
osha
bran stark
osha
bran stark
osha
rickon
osha
hodor
osha
bran stark
rickon
bran stark
rikon
osha
bran stark
osha
ygritte
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
man
tywin lannister
mountian
tywin lannister
mountain
tywin lannister
mountain
tywin lannister
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
tywin lannister
tywin lannister
tywin lannister
arya stark
tywin lannister
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
tywin lannister
tywin lannister
tywin lannister
arya stark
tywin lannister
arya stark
tywin lannister
sansa stark
sandor clegane
sansa stark
sandor clegane
sandor clegane
sansa stark
sandor clegane
sansa stark
sandor clegane
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
xaro
daenerys targaryen
ygritte
jon snow
ygritte
ygritte
jon snow
ygritte
jon snow
ygritte
robb stark
alton
robb stark
alton
robb stark
alton
robb stark
rickard karstark
roose
robb stark
rickard karstark
robb stark
rickard karstark
robb stark
talisa
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
woman
child
man
theon greyjoy
man
luwin
theon greyjoy
man
theon greyjoy
winterfell shepherd
theon greyjoy
winterfell shepherd
theon greyjoy
winterfell shepherd
dagmer
dagmer
theon greyjoy
luwin
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
ygritte
jon snow
ygritte
ygritte
jon snow
ygritte
jon snow
ygritte
jon snow
ygritte
ygritte
jon snow
ygritte
jon snow
ygritte
ygritte
ygritte
sansa stark
sansa stark
shae
sansa stark
shae
shae
handmaiden
shae
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
cersei lannister
sansa stark
cersei lannister
cersei lannister
sansa stark
cersei lannister
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
guard
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
alton
jaime lannister
jaime lannister
alton
jaime lannister
alton
jaime lannister
jaime lannister
alton
jaime lannister
alton
jaime lannister
alton
jaime lannister
quaith
jorah mormont
quaith
jorah mormont
quaith
quaith
jorah mormont
quaith
quaith
jorah mormont
quaith
spice king
xaro
daenerys targaryen
silk king
daenerys targaryen
spice king
pyat pree
daenerys targaryen
pyatt pree
daenerys targaryen
pyat pree
daenerys targaryen
xaro
xaro
spice king
xaro
pyat pree
pyattpree
pyat pree
jacks
brienne
jacks
brienne
jacks
catelyn stark
jacks
man
man
man
man
man
man
rickard karstark
catelyn stark
rickard
catelyn stark
rickard karstark
catelyn stark
rickard karstark
robb stark
rickard karstark
catelyn stark
brienne
rickard karstark
catelyn stark
rickard karstark
catelyn stark
rickard karstark
jaime lannister
catelyn stark
jaime lannister
catelyn stark
tyrion lannister
cersei lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
man
man
man
man
man
man
man
brienne
catelyn stark
brienne
catelyn stark
catelyn stark
guard
catelyn stark
jaime lannister
catelyn stark
jaime lannister
catelyn stark
jaime lannister
catelyn stark
jaime lannister
catelyn stark
jaime lannister
catelyn stark
jaime lannister
catelyn stark
jaime lannister
catelyn stark
theon greyjoy
luwin
theon greyjoy
luwin
man
mar
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
yara greyjoy
theon greyjoy
yara greyjoy
ygritte
lord of bones
ygritte
lord of bones
ygritte
lord of bones
ygritte
ygritte
lord of bones
ygritte
lord of bones
ygritte
ygritte
jon snow
qhorin
jon snow
qhorin
jon snow
qhorin
wildling
wildling
talisa
robb stark
talisa
robb stark
talisa
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
talisa
robb stark
talisa
robb stark
rider
robb stark
robb stark
robb stark
catelyn stark
robb stark
catelyn stark
robb stark
catelyn stark
rickard karstark
catelyn stark
rickard karstark
catelyn stark
robb stark
catelyn stark
soldier
robb stark
catelyn stark
jaime lannister
jaime lannister
jaime lannister
brienne
jaime lannister
jaime lannister
jaime lannister
brienne
jaime lannister
brienne
jaime lannister
brienne
jaime lannister
brienne
jaime lannister
brienne
jaime lannister
brienne
jaime lannister
brienne
kevan
tywin lannister
kevan
tywin lannister
kevan
tywin lannister
tywin lannister
kevan
tywin lannister
tywin lannister
guard
man
man
man
man
rorge
arya stark
rorge
guard
hot pie
hot pie
arya stark
gendry baratheon
arya stark
hot pie
arya stark
hot pie
hot pie
hot pie
hot pie
quorin
jon snow
quorin
jon snow
quorin
jon snow
quorin
lord of bones
tyrion lannister
bronn
tyrion lannister
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
tyrion lannister
bronn
tyrion lannister
bronn
varys
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
bronn
bronn
varys
varys
tyrion lannister
varys
bronn
varys
bronn
varys
tyrion lannister
sam
dolorous edd
grenn
dolorous edd
sam
dolorous edd
sam
grenn
sam
eddision
sam
dolorous edd
grenn
sam
grenn
dolorous edd
sam
grenn
sam
grenn
sam
grenn
dolorous edd
soldier
arya stark
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
cersei lannister
tyrion lannister
tyrion lannister
ros
tyrion lannister
tyrion lannister
cersei lannister
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
robb stark
roose bolton
robb stark
roose bolton
robb stark
roose bolton
robb stark
roose bolton
talisa
roose bolton
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
robb stark
talisa
hot pie
gendry baratheon
hot pie
arya stark
yara greyjoy
hot pie
gendry baratheon
arya stark
gendry baratheon
arya stark
gendry baratheon
arya stark
gendry baratheon
hot pie
arya stark
gendry baratheon
man
davos
stannis baratheon
davos
man
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
davos
stannis baratheon
joffrey lannister
varys
joffrey lannister
tyrion lannister
joffrey lannister
tyrion lannister
joffrey lannister
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
jorah mormont
daenerys targaryen
theon greyjoy
dagmer
theon greyjoy
dagmer
theon greyjoy
dagmer
dagmer
osha
luwin
osha
luwin
osha
luwin
osha
matthos
davos
matthos
davos
matthos
davos
matthos
davos
matthos
davos
matthos
davos
matthos
davos
matthos
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
pycelle
cersei lannister
pycelle
cersei lannister
pycelle
cersei lannister
pycelle
cersei lannister
pycelle
cersei lannister
pycelle
men
bronn
soldier
bronn
prostitute
bronn
prostitute
bronn
prostitute
bronn
bronn
bronn
prostitute
bronn
bronn
bronn
sandor clegane
bronn
bronn
sandor clegane
sandor clegane
bronn
sandor clegane
bronn
man
bronn
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
matthos
davos
matthos
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
bronn
bronn
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
bronn
tyrion lannister
shae
tyrion lannister
sansa stark
joffrey lannister
tyrion lannister
joffrey lannister
sansa stark
tyrion lannister
sansa stark
tyrion lannister
shae
joffrey lannister
joffrey lannister
joffrey lannister
sansa stark
joffrey lannister
sansa stark
joffrey lannister
sansa stark
joffrey lannister
shae
sansa stark
shae
lancel
tyrion lannister
joffrey lannister
joffrey lannister
sandor clegane
tyrion lannister
lancel
joffrey lannister
tyrion lannister
davos
matthos
davos
matthos
davos
sansa stark
shae
sansa stark
shae
sansa stark
cersei lannister
cersei lannister
sansa stark
cersei lannister
shae
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
gold cloak
cersei lannister
cersei lannister
sansa stark
cersei lannister
joffrey lannister
tyrion lannister
soldier
soldier
soldier
tyrion lannister
soldier
joffrey lannister
soldier
joffrey lannister
matthos
davos
man
davos
man
davos
man
davos
davos
stannis baratheon
soldier
stannis baratheon
soldier
stannis baratheon
soldier
stannis baratheon
stannis baratheon
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
cersei lannister
cersei lannister
cersei lannister
cersei lannister
sansa stark
cersei lannister
sansa stark
cersei lannister
cersei lannister
cersei lannister
man
tyrion lannister
joffrey lannister
tyrion lannister
man
joffrey lannister
tyrion lannister
podrick
sandor clegane
sandor clegane
men
soldier
men
men
men
man
men
stannis baratheon
men
sandor clegane
cersei lannister
sansa stark
cersei lannister
cersei lannister
cersei lannister
cersei lannister
shae
cersei lannister
cersei lannister
cersei lannister
shae
cersei lannister
shae
cersei lannister
shae
lancel
cersei lannister
lancel
cersei lannister
lancel
cersei lannister
lancel
cersei lannister
lancel
cersei lannister
lancel
cersei lannister
lancel
cersei lannister
cersei lannister
man
man
stannis baratheon
man
sandor clegane
sandor clegane
tyrion lannister
sandor clegane
tyrion lannister
sandor clegane
joffrey lannister
tyrion lannister
sandor clegane
man
man
man
man
man
man
men
lancel
tyrion lannister
joffrey lannister
tyrion lannister
joffrey lannister
lancel
man
joffrey lannister
man
man
man
man
man
man
man
tyrion lannister
man
man
tyrion lannister
man
tyrion lannister
tyrion lannister
men
tyrion lannister
lancel
cersei lannister
lancel
cersei lannister
lancel
sansa stark
all
shae
sansa stark
shae
sansa stark
shae
shae
sandor clegane
sansa stark
sandor clegane
sansa stark
sandor clegane
sansa stark
sandor clegane
sandor clegane
sandor clegane
sansa stark
sandor clegane
sansa stark
sandor clegane
men
man
tyrion lannister
men
all
tyrion lannister
cersei lannister
tommen lannister
cersei lannister
tommen lannister
cersei lannister
tommen lannister
cersei lannister
tommen lannister
cersei lannister
podrick
cersei lannister
cersei lannister
cersei lannister
cersei lannister
cersei lannister
man
stannis baratheon
stannis baratheon
cersei lannister
tywin lannister
male singer
tyrion lannister
tyrion lannister
podrick
pycelle
tyrion lannister
pycelle
tyrion lannister
pycelle
pycelle
joffrey lannister
tywin lannister
joffrey lannister
joffrey lannister
petyr baelish
joffrey lannister
joffrey lannister
loras
joffrey lannister
margaery tyrell
joffrey lannister
cersei lannister
crowd
joffrey lannister
pycelle
joffrey lannister
petyr baelish
sansa stark
petyr baelish
sansa stark
petyr baelish
sansa stark
petyr baelish
ros
ros
varys
ros
varys
ros
ros
varys
ros
varys
ros
varys
ros
varys
ros
varys
ros
varys
ros
varys
ros
varys
jaime lannister
brienne
jaime lannister
brienne
jaime lannister
brienne
jaime lannister
jaime lannister
brienne
jaime lannister
jaime lannister
brienne
jaime lannister
brienne
man
man
jaime lannister
man
man
brienne
man
man
brienne
brienne
man
brienne
man
jaime lannister
brienne
jaime lannister
man
brienne
man
brienne
man
jaime lannister
brienne
man
man
man
jaime lannister
man
jaime lannister
man
jaime lannister
jaime lannister
man
brienne
man
man
jaime lannister
brienne
man
man
brienne
man
brienne
jaime lannister
brienne
catelyn stark
robb stark
catelyn stark
robb stark
catelyn stark
robb stark
catelyn stark
robb stark
catelyn stark
robb stark
catelyn stark
robb stark
stannis baratheon
melisandre
stannis baratheon
melisandre
stannis baratheon
melisandre
stannis baratheon
melisandre
stannis baratheon
stannis baratheon
stannis baratheon
melisandre
stannis baratheon
melisandre
stannis baratheon
melisandre
stannis baratheon
melisandre
melisandre
stannis baratheon
melisandre
stannis baratheon
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
theon greyjoy
luwin
theon greyjoy
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
luwin
luwin
theon greyjoy
luwin
luwin
theon greyjoy
luwin
theon greyjoy
luwin
theon greyjoy
theon greyjoy
theon greyjoy
men
theon greyjoy
black lorren
theon greyjoy
theon greyjoy
theon greyjoy
theon greyjoy
theon greyjoy
men
black lorren
dagmer
luwin
dagmer
man
tyrion lannister
varys
tyrion lannister
varys
podrick
tyrion lannister
podrick
tyrion lannister
varys
tyrion lannister
varys
tyrion lannister
varys
varys
varys
shae
tyrion lannister
shae
shae
tyrion lannister
shae
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
tyrion lannister
shae
septon
robb stark
talisa
robb stark
talisa
kovarro
kovarro
jorah mormont
daenerys targaryen
daenerys targaryen
jorah mormont
daenerys targaryen
hot pie
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
jaqen hghar
arya stark
arya stark
jaqen hghar
jaqen hghar
jaqen hghar
bran stark
bran stark
rickon
luwin
bran stark
luwin
osha
luwin
bran stark
luwin
luwin
osha
luwin
luwin
drogo
daenerys targaryen
drogo
daenerys targaryen
drogo
drogo
drogo
daenerys targaryen
pyatt pree
pyat pree
pyat pree
pyat pree
pyat pree
pyat pree
pyat pree
pyat pree
pyat pree
pyat pree
pyat pree
daenerys targaryen
pyat pree
daenerys targaryen
ygritte
jon snow
jon snow
rattleshirt
jon snow
qhorin
rattleshirt
qhorin
qhorin
qhorin
qhorin
ygritte
rattleshirt
wildling
rattleshirt
ygritte
ygritte
xaro
doreah
daenerys targaryen
daenerys targaryen
daenerys targaryen
xaro
doreah
xaro
doreah
xaro
doreah
xaro
jorah mormont
daenerys targaryen
jorah mormont
jorah mormont
grenn
grenn
dolorous edd
grenn
sam
grenn
sam
dolorous edd
sam
sam
grenn
dolorous edd
grenn
dolorous edd
sam
sam
sam
man
sam
jeor
jeor
jeor
main
ygritte
ygritte
man
boy
girl
girl
woman
ygritte
jon snow
ygritte
jon snow
ygritte
boy
